url,name,categories,start_date,end_date,starting_price,venue_name,venue_address
https://www.londontheatre.co.uk/show/42463-strictly-come-dancing-the-live-tour-2025-liverpool        ,Strictly Come Dancing - Liverpool - The Live Tour 2025  Tickets       ,'Dance',"28th January, 2025   ","29th January, 2025   ",               ,M&S Bank Arena Liverpool                ,"King's Dock, Port of Liverpool, 16 Monarchs Quay, Liverpool, United Kingdom, L3 4FP"
https://www.londontheatre.co.uk/show/42463-strictly-come-dancing-the-live-tour-2025-liverpool        ,Strictly Come Dancing - Liverpool - The Live Tour 2025  Tickets       ,'Off West End',"28th January, 2025   ","29th January, 2025   ",               ,M&S Bank Arena Liverpool                ,"King's Dock, Port of Liverpool, 16 Monarchs Quay, Liverpool, United Kingdom, L3 4FP"
https://www.londontheatre.co.uk/show/42474-strictly-come-dancing-the-live-tour-2025-manchester       ,Strictly Come Dancing - Manchester - The Live Tour 2025  Tickets      ,'Dance',"1st February, 2025   ","2nd February, 2025   ",               ,AO Arena Manchester                     ,"NULL, Manchester, United Kingdom, M3 1AR"
https://www.londontheatre.co.uk/show/42474-strictly-come-dancing-the-live-tour-2025-manchester       ,Strictly Come Dancing - Manchester - The Live Tour 2025  Tickets      ,'Off West End',"1st February, 2025   ","2nd February, 2025   ",               ,AO Arena Manchester                     ,"NULL, Manchester, United Kingdom, M3 1AR"
https://www.londontheatre.co.uk/show/42461-strictly-come-dancing-the-live-tour-2025-glasgow          ,Strictly Come Dancing - Glasgow - The Live Tour 2025  Tickets         ,'Dance',"24th January, 2025   ","26th January, 2025   ",               ,OVO Hydro Glasgow                       ,"SEC, Glasgow, United Kingdom, G3 8YW"
https://www.londontheatre.co.uk/show/42461-strictly-come-dancing-the-live-tour-2025-glasgow          ,Strictly Come Dancing - Glasgow - The Live Tour 2025  Tickets         ,'Off West End',"24th January, 2025   ","26th January, 2025   ",               ,OVO Hydro Glasgow                       ,"SEC, Glasgow, United Kingdom, G3 8YW"
https://www.londontheatre.co.uk/show/42606-la-voix-live-in-london                                    ,La Voix Live in London Tickets                                        ,'Musicals',"20th January, 2025   ","20th January, 2025   ",               ,Lyric Theatre                           ,"29 Shaftesbury Avenue, London, United Kingdom, W1D 7ES"
https://www.londontheatre.co.uk/show/42606-la-voix-live-in-london                                    ,La Voix Live in London Tickets                                        ,'West End',"20th January, 2025   ","20th January, 2025   ",               ,Lyric Theatre                           ,"29 Shaftesbury Avenue, London, United Kingdom, W1D 7ES"
https://www.londontheatre.co.uk/show/43533-evita                                                     ,Evita Tickets                                                         ,'Musicals',"14th June, 2025      ",                       ,               ,London Palladium                        ,"8 Argyll Street, London, United Kingdom, W1F 7TF"
https://www.londontheatre.co.uk/show/43533-evita                                                     ,Evita Tickets                                                         ,'West End',"14th June, 2025      ",                       ,               ,London Palladium                        ,"8 Argyll Street, London, United Kingdom, W1F 7TF"
https://www.londontheatre.co.uk/show/43305-weather-girl                                              ,Weather Girl Tickets                                                  ,'Plays',"5th March, 2025      ","5th April, 2025      ",               ,Soho Theatre                            ,"21 Dean Street, London, United Kingdom, W1D 3NE"
https://www.londontheatre.co.uk/show/43305-weather-girl                                              ,Weather Girl Tickets                                                  ,'West End',"5th March, 2025      ","5th April, 2025      ",               ,Soho Theatre                            ,"21 Dean Street, London, United Kingdom, W1D 3NE"
https://www.londontheatre.co.uk/show/42162-the-producers                                             ,The Producers Tickets                                                 ,'Musicals',"26th November, 2024  ","1st March, 2025      ",               ,Menier Chocolate Factory                ,"53 Southwark Street, London, United Kingdom, SE1 1RU"
https://www.londontheatre.co.uk/show/42162-the-producers                                             ,The Producers Tickets                                                 ,'Off West End',"26th November, 2024  ","1st March, 2025      ",               ,Menier Chocolate Factory                ,"53 Southwark Street, London, United Kingdom, SE1 1RU"
https://www.londontheatre.co.uk/show/43189-peaky-blinders-the-redemption-of-thomas-shelby            ,Peaky Blinders: The Redemption of Thomas Shelby Tickets               ,'Dance',"5th August, 2025     ","16th August, 2025    ",               ,Sadler's Wells                          ,"Rosebery Avenue, London, UK, EC1R 4TN"
https://www.londontheatre.co.uk/show/43189-peaky-blinders-the-redemption-of-thomas-shelby            ,Peaky Blinders: The Redemption of Thomas Shelby Tickets               ,'Off West End',"5th August, 2025     ","16th August, 2025    ",               ,Sadler's Wells                          ,"Rosebery Avenue, London, UK, EC1R 4TN"
https://www.londontheatre.co.uk/show/36456-the-hunger-games                                          ,The Hunger Games Tickets                                              ,'Plays',"27th October, 2023   ",                       ,               ,                                        ,
https://www.londontheatre.co.uk/show/36456-the-hunger-games                                          ,The Hunger Games Tickets                                              ,'Sci Fi / Fantasy',"27th October, 2023   ",                       ,               ,                                        ,
https://www.londontheatre.co.uk/show/35506-some-like-it-hot                                          ,Some Like It Hot Tickets                                              ,'Musicals',"3rd October, 2023    ",                       ,               ,                                        ,
https://www.londontheatre.co.uk/show/25885-the-nutcracker                                            ,The Nutcracker Tickets                                                ,'Ballet',"29th December, 2024  ","31st December, 2024  ",               ,Royal Albert Hall                       ,"Kensington Gore, London, United Kingdom, SW7 2AP"
https://www.londontheatre.co.uk/show/25885-the-nutcracker                                            ,The Nutcracker Tickets                                                ,'Classical',"29th December, 2024  ","31st December, 2024  ",               ,Royal Albert Hall                       ,"Kensington Gore, London, United Kingdom, SW7 2AP"
https://www.londontheatre.co.uk/show/25885-the-nutcracker                                            ,The Nutcracker Tickets                                                ,'Off West End',"29th December, 2024  ","31st December, 2024  ",               ,Royal Albert Hall                       ,"Kensington Gore, London, United Kingdom, SW7 2AP"
https://www.londontheatre.co.uk/show/41034-death-becomes-her                                         ,Death Becomes Her Tickets                                             ,'Musicals',                       ,                       ,               ,                                        ,
